,HasName,OutcomeType,IsCat,IsFemale,AgeuponOutcome,IsIntact
10918,1,Adoption,0,1,4.0,0
10919,1,Return_to_owner,0,1,1.0,1
10920,0,Transfer,1,0,1.0,1
10921,1,Return_to_owner,0,0,7.0,0
10922,1,Transfer,1,1,0.1,1
10923,1,Adoption,1,0,3.0,0
10924,1,Transfer,0,0,1.0,0
10925,1,Transfer,0,0,1.0,0
10926,0,Transfer,1,0,0.3,1
10927,1,Transfer,0,1,1.0,1
10928,0,Transfer,1,1,0.3,1
10929,1,Return_to_owner,0,1,12.0,0
10930,0,Return_to_owner,0,0,2.0,0
10931,1,Adoption,0,0,3.0,0
10932,1,Transfer,0,0,4.0,1
10933,0,Adoption,0,0,5.0,0
10934,0,Transfer,1,1,0.3,1
10935,0,Transfer,1,-1,0.0,-1
10936,0,Transfer,0,1,0.6,1
10937,1,Adoption,1,1,0.6,0
10938,1,Adoption,0,1,0.2,0
10939,1,Adoption,1,1,13.0,0
10940,1,Adoption,0,1,0.8,0
10941,0,Transfer,1,0,0.0,1
10942,0,Euthanasia,1,1,10.0,1
10943,0,Died,1,1,10.0,1
10944,1,Adoption,0,0,2.0,0
10945,1,Return_to_owner,0,0,13.0,0
10946,1,Adoption,1,0,0.2,0
10947,1,Return_to_owner,0,1,5.0,0
10948,1,Adoption,0,0,0.8,0
10949,1,Return_to_owner,0,0,13.0,0
10950,1,Adoption,1,0,0.2,0
10951,1,Return_to_owner,0,0,1.0,0
10952,1,Transfer,0,1,9.0,0
10953,1,Return_to_owner,0,0,1.0,0
10954,0,Return_to_owner,0,0,0.0,1
10955,1,Adoption,1,0,0.2,0
10956,1,Adoption,1,0,0.6,0
10957,1,Adoption,0,1,5.0,0
10958,1,Return_to_owner,0,1,3.0,0
10959,1,Adoption,0,1,0.2,0
10960,1,Return_to_owner,0,1,3.0,0
10961,1,Return_to_owner,0,1,0.8,0
10962,1,Adoption,1,0,11.0,0
10963,1,Transfer,1,1,1.0,1
10964,1,Return_to_owner,0,0,2.0,0
10965,0,Transfer,1,0,0.1,1
10966,0,Transfer,0,0,10.0,0
10967,0,Transfer,1,-1,0.0,-1
10968,1,Transfer,1,1,0.2,0
10969,1,Transfer,0,1,5.0,0
10970,0,Adoption,1,0,0.1,0
10971,0,Transfer,0,1,3.0,1
10972,1,Return_to_owner,0,0,1.0,0
10973,1,Transfer,0,0,2.0,0
10974,1,Transfer,1,1,1.0,0
10975,1,Return_to_owner,0,1,3.0,0
10976,1,Euthanasia,0,0,4.0,1
10977,1,Adoption,0,1,4.0,0
10978,0,Adoption,0,1,0.2,0
10979,1,Adoption,0,0,1.0,0
10980,1,Adoption,1,0,0.2,0
10981,1,Return_to_owner,0,0,0.9,1
10982,1,Adoption,1,0,8.0,0
10983,1,Transfer,0,0,3.0,0
10984,1,Adoption,1,0,1.0,0
10985,1,Return_to_owner,0,0,10.0,0
10986,1,Transfer,0,0,0.4,0
10987,0,Adoption,0,0,1.0,0
10988,1,Adoption,0,1,3.0,0
10989,1,Adoption,0,0,0.2,0
10990,0,Adoption,0,0,1.0,0
10991,1,Return_to_owner,0,0,1.0,0
10992,1,Transfer,0,0,2.0,0
10993,1,Transfer,0,1,2.0,0
10994,1,Adoption,0,0,1.0,0
10995,1,Adoption,1,0,0.2,0
10996,1,Adoption,0,0,4.0,0
10997,1,Return_to_owner,1,0,2.0,0
10998,1,Return_to_owner,0,0,8.0,0
10999,1,Adoption,0,0,1.0,0
11000,1,Adoption,0,1,0.8,0
11001,0,Transfer,1,1,1.0,1
11002,1,Transfer,1,1,2.0,1
11003,1,Transfer,1,1,3.0,0
11004,1,Adoption,1,1,0.2,0
11005,1,Transfer,0,0,1.0,0
11006,1,Adoption,1,0,0.7,0
11007,1,Transfer,0,0,2.0,1
11008,1,Transfer,1,0,0.2,0
11009,1,Transfer,1,1,5.0,0
11010,1,Adoption,1,1,0.2,0
11011,0,Euthanasia,1,0,0.1,1
11012,1,Adoption,1,0,0.1,1
11013,1,Adoption,1,0,0.4,0
11014,1,Transfer,1,-1,0.1,-1
11015,1,Adoption,1,0,0.2,0
11016,1,Return_to_owner,0,0,9.0,0
11017,1,Adoption,1,1,1.0,0
11018,1,Return_to_owner,0,0,3.0,0
11019,1,Adoption,0,0,16.0,0
11020,0,Adoption,1,0,0.2,0
11021,1,Adoption,0,0,1.0,0
11022,1,Adoption,0,0,0.2,0
11023,0,Transfer,1,-1,0.0,-1
11024,1,Transfer,1,1,2.0,1
11025,0,Transfer,1,1,0.1,1
11026,1,Transfer,1,1,2.0,1
11027,1,Adoption,0,1,7.0,0
11028,0,Transfer,0,0,0.5,1
11029,0,Euthanasia,1,1,2.0,1
11030,0,Transfer,1,0,0.3,1
11031,1,Transfer,1,0,9.0,0
11032,1,Adoption,1,1,0.1,1
11033,0,Transfer,1,1,1.0,1
11034,0,Transfer,1,1,0.6,1
11035,0,Transfer,1,0,0.2,0
11036,1,Return_to_owner,0,1,6.0,0
11037,1,Return_to_owner,0,1,1.0,1
11038,1,Transfer,0,0,1.0,1
11039,1,Adoption,1,0,0.2,0
11040,1,Adoption,1,0,0.2,0
11041,1,Return_to_owner,0,0,2.0,0
11042,1,Adoption,1,1,14.0,0
11043,1,Adoption,0,0,2.0,0
11044,1,Return_to_owner,0,1,9.0,0
11045,1,Return_to_owner,0,0,1.0,1
11046,0,Transfer,0,0,1.0,0
11047,1,Adoption,0,0,0.2,0
11048,1,Return_to_owner,0,1,5.0,0
11049,1,Return_to_owner,0,1,4.0,0
11050,0,Transfer,1,1,0.0,1
11051,0,Return_to_owner,0,1,0.0,1
11052,1,Adoption,1,1,2.0,0
11053,0,Transfer,0,1,0.1,1
11054,1,Adoption,0,0,1.0,0
11055,1,Adoption,0,0,0.4,0
11056,1,Adoption,0,0,2.0,0
11057,1,Transfer,0,0,4.0,0
11058,1,Transfer,1,1,2.0,1
11059,1,Adoption,1,0,1.0,0
11060,1,Return_to_owner,0,1,9.0,0
11061,1,Adoption,1,0,2.0,0
11062,1,Return_to_owner,0,1,3.0,0
11063,0,Adoption,0,0,4.0,0
11064,0,Adoption,1,0,0.2,0
11065,0,Adoption,1,0,0.8,0
11066,0,Return_to_owner,1,1,1.0,0
11067,0,Transfer,1,-1,0.0,-1
11068,1,Transfer,0,1,4.0,1
11069,0,Return_to_owner,1,0,0.2,0
11070,1,Adoption,0,0,0.6,0
11071,0,Euthanasia,1,0,2.0,1
11072,1,Adoption,1,1,0.5,0
11073,1,Return_to_owner,0,1,1.0,0
11074,1,Adoption,0,1,3.0,0
11075,1,Adoption,0,0,1.0,0
11076,1,Adoption,0,0,1.0,0
11077,1,Return_to_owner,1,0,1.0,0
11078,0,Transfer,1,0,0.1,1
11079,0,Adoption,1,0,0.2,0
11080,1,Return_to_owner,0,0,0.5,1
11081,1,Euthanasia,0,1,9.0,0
11082,0,Adoption,0,0,0.5,0
11083,1,Euthanasia,0,1,10.0,0
11084,1,Adoption,0,0,0.2,0
11085,1,Adoption,0,1,0.2,0
11086,1,Adoption,0,1,2.0,0
11087,1,Transfer,1,0,9.0,0
11088,1,Adoption,1,0,0.2,0
11089,1,Adoption,1,1,0.2,0
11090,1,Adoption,0,0,0.4,0
11091,1,Return_to_owner,0,1,9.0,0
11092,1,Adoption,0,1,5.0,0
11093,1,Return_to_owner,0,1,10.0,0
11094,1,Adoption,0,0,12.0,0
11095,1,Adoption,1,1,0.2,0
11096,1,Adoption,0,1,6.0,0
11097,1,Transfer,0,1,8.0,0
11098,1,Adoption,1,0,0.2,1
11099,1,Return_to_owner,1,0,7.0,0
11100,0,Transfer,0,0,2.0,1
11101,1,Adoption,0,0,5.0,0
11102,1,Adoption,1,0,2.0,0
11103,1,Adoption,0,0,0.8,0
11104,0,Transfer,0,0,0.2,1
11105,1,Adoption,0,1,0.1,0
11106,1,Adoption,1,1,0.2,0
11107,1,Adoption,0,1,5.0,0
11108,1,Adoption,1,1,2.0,0
11109,1,Return_to_owner,0,0,7.0,0
11110,1,Transfer,0,1,0.2,1
11111,0,Adoption,0,0,1.0,0
11112,0,Transfer,0,1,0.8,0
11113,1,Adoption,1,1,0.2,0
11114,0,Transfer,1,0,0.0,1
11115,1,Adoption,0,0,1.0,0
11116,1,Adoption,0,0,1.0,0
11117,0,Euthanasia,1,1,0.4,1
11118,1,Adoption,1,1,0.2,0
11119,1,Adoption,1,1,0.2,1
11120,0,Transfer,0,1,0.4,1
11121,0,Transfer,0,1,12.0,1
11122,1,Return_to_owner,0,0,1.0,0
11123,1,Adoption,1,0,0.2,0
11124,1,Adoption,0,1,0.2,0
11125,1,Adoption,0,0,0.6,0
11126,1,Euthanasia,0,0,5.0,0
11127,1,Adoption,0,1,2.0,0
11128,0,Euthanasia,1,1,8.0,1
11129,1,Adoption,1,0,3.0,0
11130,1,Adoption,0,0,2.0,0
11131,1,Return_to_owner,0,0,8.0,0
11132,1,Transfer,0,0,3.0,0
11133,1,Return_to_owner,0,0,7.0,0
11134,1,Euthanasia,0,0,2.0,0
11135,0,Transfer,1,1,0.0,1
11136,1,Adoption,0,1,1.0,0
11137,1,Return_to_owner,0,0,10.0,0
11138,1,Transfer,1,0,11.0,0
11139,1,Adoption,1,1,3.0,0
11140,0,Transfer,1,-1,0.3,-1
11141,1,Adoption,0,0,4.0,0
11142,1,Return_to_owner,0,0,0.3,0
11143,1,Adoption,0,1,0.7,0
11144,1,Return_to_owner,1,0,0.8,0
11145,1,Adoption,0,0,0.7,0
11146,0,Transfer,0,0,10.0,1
11147,1,Transfer,1,0,0.2,0
11148,0,Transfer,1,-1,0.2,-1
11149,1,Adoption,0,1,3.0,0
11150,1,Transfer,0,1,5.0,0
11151,1,Adoption,0,1,0.2,0
11152,1,Transfer,0,1,7.0,0
11153,1,Adoption,1,0,0.2,0
11154,0,Transfer,1,0,0.1,1
11155,1,Return_to_owner,0,0,3.0,1
11156,1,Return_to_owner,0,0,5.0,0
11157,0,Transfer,1,-1,0.2,-1
11158,1,Adoption,0,1,3.0,0
11159,1,Transfer,0,0,0.9,0
11160,1,Transfer,1,1,0.1,1
11161,1,Transfer,0,0,0.5,1
11162,1,Adoption,0,0,4.0,0
11163,1,Return_to_owner,0,0,2.0,0
11164,0,Transfer,0,0,0.1,1
11165,1,Return_to_owner,0,1,5.0,1
11166,1,Euthanasia,0,0,2.0,1
11167,0,Adoption,1,1,0.2,0
11168,1,Return_to_owner,0,0,3.0,0
11169,1,Transfer,1,1,1.0,0
11170,0,Transfer,1,0,0.0,1
11171,1,Adoption,1,1,5.0,0
11172,1,Adoption,1,1,0.2,0
11173,0,Euthanasia,1,1,13.0,1
11174,0,Transfer,1,0,0.2,1
11175,0,Adoption,0,1,0.1,0
11176,1,Adoption,0,0,0.5,0
11177,1,Adoption,1,1,5.0,0
11178,1,Transfer,0,0,1.0,0
11179,1,Euthanasia,0,0,3.0,0
11180,0,Transfer,1,0,0.0,1
11181,1,Return_to_owner,0,1,0.2,1
11182,0,Transfer,1,0,0.1,1
11183,1,Adoption,0,1,0.4,0
11184,1,Transfer,1,1,0.2,1
11185,0,Transfer,1,1,0.1,1
11186,1,Adoption,0,0,0.7,0
11187,1,Transfer,0,0,0.8,1
11188,1,Adoption,0,0,1.0,0
11189,1,Return_to_owner,0,0,5.0,0
11190,1,Adoption,1,0,0.3,0
11191,1,Adoption,0,0,1.0,0
11192,1,Adoption,0,1,1.0,0
11193,1,Return_to_owner,0,1,8.0,0
11194,0,Transfer,1,0,0.0,1
11195,0,Transfer,1,0,0.0,1
11196,0,Transfer,1,0,1.0,1
11197,1,Adoption,0,1,0.4,0
11198,1,Transfer,1,1,1.0,1
11199,0,Adoption,0,0,0.5,0
11200,1,Return_to_owner,0,0,2.0,0
11201,0,Transfer,1,0,0.8,1
11202,1,Return_to_owner,0,0,1.0,0
11203,1,Adoption,1,1,1.0,0
11204,1,Adoption,0,0,5.0,0
11205,0,Transfer,1,-1,0.0,-1
11206,1,Adoption,0,1,0.2,0
11207,1,Adoption,0,0,1.0,0
11208,1,Transfer,0,1,2.0,1
11209,1,Adoption,1,0,13.0,0
11210,1,Return_to_owner,0,0,5.0,0
11211,0,Transfer,0,0,3.0,0
11212,0,Transfer,0,1,0.2,1
11213,1,Transfer,0,0,0.9,0
11214,1,Adoption,0,1,1.0,0
11215,0,Transfer,1,1,0.2,1
11216,0,Euthanasia,1,0,0.5,1
11217,1,Transfer,0,0,1.0,0
11218,1,Transfer,0,0,4.0,0
11219,1,Adoption,0,0,1.0,0
11220,1,Transfer,0,1,3.0,1
11221,1,Euthanasia,0,1,2.0,1
11222,1,Transfer,1,1,0.2,0
11223,1,Adoption,0,0,1.0,0
11224,1,Return_to_owner,0,1,4.0,0
11225,1,Adoption,0,0,5.0,0
11226,1,Return_to_owner,0,0,2.0,1
11227,1,Transfer,0,0,2.0,1
11228,1,Return_to_owner,0,1,1.0,0
11229,1,Return_to_owner,0,1,2.0,0
11230,1,Adoption,0,0,0.5,0
11231,0,Transfer,1,1,0.1,1
11232,1,Adoption,0,0,2.0,0
11233,0,Transfer,0,0,0.1,1
11234,1,Transfer,0,1,1.0,0
11235,1,Transfer,0,1,6.0,0
11236,1,Adoption,1,1,0.3,0
11237,1,Adoption,0,1,0.2,0
11238,0,Transfer,0,0,4.0,0
11239,1,Adoption,0,0,1.0,0
11240,1,Return_to_owner,0,0,8.0,0
11241,0,Adoption,0,0,2.0,0
11242,1,Adoption,1,1,0.2,1
11243,1,Euthanasia,0,1,3.0,0
11244,1,Adoption,1,1,0.2,0
11245,1,Transfer,1,1,6.0,0
11246,1,Adoption,0,0,1.0,0
11247,1,Euthanasia,0,1,0.3,1
11248,0,Transfer,1,0,0.0,1
11249,1,Adoption,0,0,10.0,0
11250,0,Transfer,1,0,0.8,1
11251,1,Adoption,1,1,1.0,0
11252,1,Died,1,0,0.1,1
11253,1,Transfer,0,0,1.0,1
11254,1,Return_to_owner,0,1,3.0,0
11255,0,Transfer,1,1,1.0,1
11256,1,Adoption,1,1,1.0,0
11257,1,Adoption,0,0,4.0,0
11258,1,Adoption,0,1,0.7,0
11259,1,Return_to_owner,0,0,6.0,0
11260,1,Return_to_owner,0,0,1.0,1
11261,1,Transfer,1,1,1.0,1
11262,1,Adoption,1,0,2.0,0
11263,1,Adoption,0,0,4.0,0
11264,1,Adoption,0,1,0.3,0
11265,1,Adoption,0,1,0.4,0
11266,0,Adoption,0,1,0.2,0
11267,1,Return_to_owner,0,0,5.0,0
11268,1,Adoption,0,0,3.0,0
11269,1,Transfer,0,1,0.3,1
11270,1,Return_to_owner,0,0,9.0,0
11271,1,Adoption,0,1,2.0,0
11272,1,Adoption,0,0,0.6,0
11273,1,Adoption,0,1,3.0,0
11274,0,Transfer,1,-1,0.1,-1
11275,1,Euthanasia,0,0,1.0,1
11276,1,Adoption,1,1,1.0,0
11277,1,Adoption,0,0,5.0,0
11278,0,Transfer,1,1,0.0,1
11279,1,Transfer,0,0,1.0,0
11280,0,Adoption,0,1,0.2,0
11281,1,Adoption,0,1,3.0,0
11282,0,Transfer,1,1,8.0,1
11283,0,Transfer,1,0,0.0,1
11284,1,Transfer,1,0,0.1,0
11285,1,Return_to_owner,0,0,2.0,0
11286,1,Return_to_owner,0,1,2.0,1
11287,1,Adoption,0,1,3.0,0
11288,1,Adoption,1,0,0.3,0
11289,1,Adoption,1,1,1.0,0
11290,1,Adoption,0,1,10.0,0
11291,1,Adoption,0,1,0.5,0
11292,1,Adoption,0,1,2.0,0
11293,0,Transfer,0,0,0.0,1
11294,1,Adoption,1,1,0.6,0
11295,1,Adoption,1,0,8.0,0
11296,1,Adoption,1,0,2.0,0
11297,0,Adoption,0,1,0.2,0
11298,1,Return_to_owner,0,1,5.0,0
11299,1,Adoption,1,0,0.2,0
11300,1,Adoption,0,0,1.0,0
11301,1,Transfer,0,0,3.0,0
11302,1,Return_to_owner,0,0,10.0,0
11303,1,Adoption,0,0,7.0,0
11304,1,Adoption,0,1,0.4,0
11305,0,Transfer,1,1,0.1,1
11306,0,Transfer,1,-1,0.0,-1
11307,1,Adoption,1,1,0.2,0
11308,1,Transfer,0,0,7.0,0
11309,1,Adoption,0,1,0.2,0
11310,1,Transfer,1,1,0.1,1
11311,1,Return_to_owner,0,0,6.0,0
11312,1,Transfer,1,1,0.1,1
11313,0,Return_to_owner,1,0,0.2,0
11314,1,Transfer,0,0,1.0,1
11315,1,Return_to_owner,0,1,2.0,0
11316,1,Adoption,0,1,0.5,0
11317,1,Transfer,1,0,0.2,1
11318,1,Return_to_owner,0,0,13.0,0
11319,1,Adoption,0,1,0.2,0
11320,0,Transfer,1,-1,0.0,-1
11321,1,Adoption,1,1,0.7,0
11322,0,Adoption,1,0,0.2,0
11323,1,Return_to_owner,0,1,9.0,0
11324,1,Adoption,0,0,2.0,0
11325,1,Return_to_owner,0,0,14.0,0
11326,1,Adoption,0,0,1.0,0
11327,1,Return_to_owner,0,0,1.0,0
11328,0,Adoption,0,0,0.1,0
11329,0,Transfer,1,1,0.0,1
11330,1,Return_to_owner,0,1,10.0,1
11331,0,Transfer,1,0,0.1,1
11332,1,Euthanasia,1,1,0.2,1
11333,1,Transfer,1,0,0.2,0
11334,1,Transfer,1,0,0.2,1
11335,1,Return_to_owner,0,1,7.0,0
11336,1,Adoption,0,0,7.0,0
11337,1,Return_to_owner,0,1,6.0,0
11338,1,Return_to_owner,0,1,5.0,0
11339,1,Adoption,1,0,0.2,0
11340,1,Adoption,1,0,0.2,0
11341,0,Adoption,0,0,1.0,0
11342,1,Adoption,0,1,2.0,0
11343,1,Adoption,1,0,0.3,0
11344,1,Adoption,0,1,1.0,0
11345,1,Adoption,1,0,0.2,0
11346,1,Adoption,1,0,0.3,0
11347,1,Return_to_owner,0,0,1.0,0
11348,1,Died,1,1,7.0,0
11349,1,Return_to_owner,1,1,0.5,0
11350,1,Return_to_owner,0,0,15.0,0
11351,1,Adoption,0,1,1.0,0
11352,1,Euthanasia,0,0,0.2,1
11353,1,Adoption,1,0,0.5,0
11354,1,Return_to_owner,0,0,2.0,0
11355,1,Transfer,0,1,0.5,0
11356,1,Adoption,0,1,0.2,0
11357,1,Transfer,0,0,5.0,0
11358,1,Transfer,0,0,5.0,0
11359,0,Adoption,0,1,2.0,0
11360,0,Transfer,1,0,0.1,1
11361,0,Euthanasia,1,1,0.1,1
11362,1,Return_to_owner,0,0,3.0,0
11363,0,Adoption,0,1,1.0,0
11364,1,Return_to_owner,0,1,5.0,0
11365,1,Return_to_owner,0,1,1.0,0
11366,1,Adoption,1,0,0.4,0
11367,1,Adoption,0,1,2.0,0
11368,1,Transfer,1,0,0.7,0
11369,0,Transfer,0,1,0.2,1
11370,1,Adoption,1,1,0.5,0
11371,1,Transfer,0,0,3.0,0
11372,1,Adoption,1,0,2.0,0
11373,1,Adoption,0,0,0.2,0
11374,1,Adoption,0,0,1.0,0
11375,1,Adoption,1,1,0.2,0
11376,1,Adoption,1,0,0.2,0
11377,1,Return_to_owner,1,0,3.0,0
11378,1,Adoption,1,0,5.0,0
11379,1,Adoption,1,0,9.0,0
11380,1,Adoption,1,1,0.2,0
11381,1,Adoption,0,0,2.0,0
11382,0,Transfer,1,1,0.1,1
11383,0,Euthanasia,0,0,2.0,1
11384,0,Transfer,0,1,0.7,0
11385,1,Adoption,0,1,0.2,0
11386,0,Transfer,1,-1,0.1,-1
11387,1,Transfer,0,1,9.0,0
11388,1,Return_to_owner,0,1,2.0,0
11389,0,Adoption,0,1,1.0,0
11390,1,Adoption,0,1,0.5,0
11391,0,Adoption,0,1,0.8,0
11392,1,Adoption,0,0,2.0,0
11393,1,Transfer,0,1,3.0,0
11394,1,Transfer,0,1,8.0,0
11395,0,Transfer,1,-1,0.0,-1
11396,1,Transfer,0,0,0.3,0
11397,1,Return_to_owner,0,0,10.0,0
11398,0,Transfer,1,-1,0.1,-1
11399,1,Adoption,0,1,3.0,0
11400,1,Euthanasia,0,1,1.0,0
11401,1,Adoption,1,1,0.2,0
11402,0,Transfer,1,-1,0.1,-1
11403,1,Adoption,0,1,10.0,0
11404,1,Return_to_owner,0,0,3.0,0
11405,1,Return_to_owner,0,1,9.0,0
11406,0,Transfer,1,-1,2.0,-1
11407,1,Adoption,1,1,9.0,0
11408,1,Adoption,1,1,0.4,0
11409,0,Transfer,1,1,0.3,1
11410,1,Transfer,0,1,0.2,1
11411,0,Transfer,1,0,0.2,1
11412,0,Transfer,0,1,0.3,1
11413,1,Adoption,0,1,0.2,0
11414,1,Adoption,0,0,2.0,0
11415,1,Transfer,1,1,0.2,0
11416,1,Adoption,0,0,1.0,0
11417,0,Adoption,0,0,0.2,0
11418,1,Adoption,0,0,1.0,0
11419,1,Adoption,0,1,0.1,0
11420,1,Adoption,0,1,6.0,0
11421,0,Transfer,1,-1,1.0,-1
11422,1,Adoption,1,1,1.0,0
11423,1,Adoption,1,1,0.3,0
11424,1,Return_to_owner,0,1,2.0,0
11425,0,Transfer,0,1,3.0,0
11426,1,Return_to_owner,0,1,0.2,1
11427,0,Transfer,0,0,0.1,1
11428,1,Adoption,1,1,8.0,0
11429,1,Return_to_owner,0,1,2.0,0
11430,0,Transfer,1,1,3.0,1
11431,1,Adoption,0,1,1.0,0
11432,1,Adoption,1,1,7.0,0
11433,1,Transfer,1,0,0.1,1
11434,1,Return_to_owner,1,0,0.2,0
11435,1,Return_to_owner,0,0,14.0,0
11436,1,Return_to_owner,0,0,3.0,0
11437,1,Adoption,0,0,6.0,0
11438,1,Transfer,1,0,0.2,1
11439,0,Euthanasia,1,0,2.0,1
11440,1,Transfer,0,0,3.0,0
11441,0,Return_to_owner,0,0,0.0,1
11442,0,Transfer,1,-1,0.0,-1
11443,1,Adoption,1,1,0.3,0
11444,1,Adoption,0,1,1.0,0
11445,1,Transfer,1,1,2.0,0
11446,1,Return_to_owner,0,1,5.0,0
11447,1,Adoption,0,1,7.0,0
11448,1,Adoption,1,1,3.0,0
11449,1,Adoption,1,1,0.9,0
11450,1,Return_to_owner,0,1,4.0,0
11451,1,Transfer,0,1,8.0,0
11452,1,Transfer,0,1,4.0,1
11453,1,Transfer,1,0,3.0,0
11454,1,Transfer,1,1,9.0,0
11455,1,Transfer,1,0,0.2,0
11456,1,Return_to_owner,0,0,2.0,0
11457,1,Transfer,1,0,0.3,0
11458,1,Adoption,1,1,0.2,0
11459,0,Return_to_owner,0,1,2.0,0
11460,0,Adoption,0,0,0.2,0
11461,1,Adoption,1,1,0.6,0
11462,0,Transfer,1,1,0.0,1
11463,0,Adoption,1,0,0.2,0
11464,0,Transfer,1,-1,0.0,-1
11465,1,Adoption,0,0,3.0,0
11466,1,Transfer,1,0,10.0,0
11467,1,Return_to_owner,0,1,0.5,0
11468,1,Return_to_owner,0,0,1.0,1
11469,1,Adoption,0,0,0.7,0
11470,1,Transfer,0,1,1.0,0
11471,1,Adoption,1,0,13.0,0
11472,1,Transfer,0,0,1.0,0
11473,0,Transfer,1,0,0.2,1
11474,1,Adoption,1,0,0.2,0
11475,1,Transfer,0,0,2.0,1
11476,0,Transfer,1,0,0.0,1
11477,1,Transfer,0,0,0.2,0
11478,1,Adoption,0,1,5.0,0
11479,1,Transfer,0,0,1.0,0
11480,1,Adoption,0,1,2.0,0
11481,0,Return_to_owner,1,1,5.0,0
11482,1,Adoption,0,0,0.8,0
11483,1,Transfer,1,1,0.2,0
11484,1,Adoption,0,0,6.0,0
11485,1,Adoption,0,1,0.2,0
11486,1,Adoption,1,1,0.8,0
11487,0,Transfer,1,1,2.0,1
11488,1,Adoption,0,1,0.2,0
11489,1,Return_to_owner,0,0,1.0,0
11490,1,Adoption,0,0,13.0,1
11491,0,Transfer,0,0,0.9,1
11492,1,Adoption,0,0,0.5,0
11493,1,Adoption,0,1,3.0,0
11494,1,Return_to_owner,0,0,5.0,0
11495,1,Adoption,0,1,6.0,0
11496,1,Adoption,0,0,0.9,0
11497,0,Transfer,0,1,1.0,1
11498,0,Died,0,1,3.0,1
11499,1,Adoption,0,1,1.0,0
11500,1,Return_to_owner,0,1,8.0,0
11501,1,Return_to_owner,0,0,3.0,1
11502,1,Return_to_owner,1,1,1.0,0
11503,0,Transfer,1,0,0.0,1
11504,0,Transfer,1,-1,0.0,-1
11505,1,Transfer,0,1,6.0,0
11506,1,Adoption,1,1,0.2,0
11507,1,Adoption,1,1,0.2,0
11508,1,Return_to_owner,0,0,5.0,1
11509,0,Transfer,1,-1,0.0,-1
11510,1,Return_to_owner,0,0,14.0,1
11511,1,Return_to_owner,1,0,0.7,0
11512,0,Transfer,0,0,0.2,0
11513,1,Transfer,0,0,0.8,1
11514,1,Transfer,0,1,6.0,0
11515,0,Transfer,1,1,1.0,1
11516,1,Adoption,1,1,2.0,0
11517,0,Euthanasia,0,0,1.0,1
11518,1,Adoption,1,1,0.3,0
11519,1,Adoption,1,1,0.2,0
11520,1,Transfer,1,0,0.4,1
11521,1,Euthanasia,1,1,3.0,0
11522,1,Return_to_owner,0,0,1.0,0
11523,1,Adoption,0,0,0.6,0
11524,0,Euthanasia,1,-1,0.0,-1
11525,1,Adoption,1,0,5.0,0
11526,0,Adoption,0,0,1.0,0
11527,0,Euthanasia,0,0,0.3,1
11528,1,Adoption,0,1,3.0,0
11529,1,Transfer,1,1,0.2,1
11530,1,Adoption,1,0,0.2,0
11531,1,Adoption,1,1,0.2,0
11532,0,Adoption,0,1,1.0,0
11533,0,Adoption,0,1,0.5,0
11534,0,Transfer,0,1,0.0,1
11535,1,Transfer,0,1,1.0,0
11536,0,Transfer,1,1,0.1,1
11537,1,Adoption,1,1,0.2,0
11538,1,Adoption,1,1,1.0,0
11539,1,Transfer,0,0,0.8,1
11540,1,Transfer,1,1,0.1,1
11541,0,Adoption,1,1,3.0,0
11542,0,Transfer,1,0,0.8,1
11543,1,Adoption,1,0,0.2,0
11544,1,Transfer,1,0,0.1,1
11545,1,Return_to_owner,0,0,2.0,1
11546,1,Transfer,0,1,2.0,0
11547,0,Transfer,1,1,1.0,1
11548,1,Return_to_owner,0,0,15.0,0
11549,0,Euthanasia,1,0,0.1,1
11550,1,Return_to_owner,0,1,1.0,0
11551,1,Transfer,1,0,8.0,0
11552,0,Transfer,1,0,0.4,1
11553,1,Adoption,1,1,0.2,0
11554,0,Transfer,0,1,0.8,0
11555,0,Transfer,1,1,1.0,1
11556,1,Adoption,0,1,0.2,0
11557,1,Adoption,0,1,0.7,0
11558,1,Adoption,1,0,0.2,0
11559,0,Transfer,0,1,1.0,1
11560,0,Adoption,1,0,0.3,0
11561,1,Adoption,1,0,0.2,0
11562,1,Adoption,0,1,1.0,0
11563,0,Adoption,0,0,2.0,0
11564,0,Transfer,1,0,0.7,1
11565,1,Transfer,0,0,0.5,1
11566,1,Adoption,1,0,7.0,0
11567,1,Return_to_owner,0,1,3.0,0
11568,1,Transfer,1,0,0.2,1
11569,1,Euthanasia,0,1,2.0,0
11570,1,Return_to_owner,0,0,3.0,1
11571,0,Adoption,1,1,0.8,0
11572,0,Adoption,1,1,0.2,0
11573,0,Transfer,0,1,1.0,0
11574,0,Euthanasia,0,0,2.0,1
11575,1,Return_to_owner,0,0,2.0,0
11576,1,Return_to_owner,0,0,1.0,1
11577,1,Transfer,0,1,0.4,1
11578,0,Transfer,1,0,0.2,1
11579,0,Adoption,0,0,0.2,0
11580,1,Transfer,1,1,0.1,1
11581,1,Adoption,0,1,0.2,0
11582,1,Adoption,0,1,6.0,0
11583,1,Transfer,0,0,0.2,1
11584,1,Transfer,0,0,3.0,0
11585,1,Adoption,1,0,0.3,0
11586,0,Transfer,1,-1,0.0,-1
11587,1,Adoption,0,1,2.0,0
11588,1,Transfer,1,0,0.4,0
11589,1,Adoption,1,1,0.2,0
11590,1,Return_to_owner,0,1,5.0,0
